Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases
6/9/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,103,1,31,71
6/9/2020,ID-PA,Papua,16,0,0,16,1094,8,80,1006
6/9/2020,ID-PB,Papua Barat,4,0,1,3,183,2,75,106
6/9/2020,ID-RI,Riau,2,0,0,2,123,6,111,6
6/9/2020,ID-SR,Sulawesi Barat,0,0,1,-1,94,2,63,29
6/9/2020,ID-SN,Sulawesi Selatan,175,3,30,142,2179,93,704,1382
6/9/2020,ID-ST,Sulawesi Tengah,0,0,0,0,159,4,94,61
6/9/2020,ID-SG,Sulawesi Tenggara,4,0,17,-13,263,5,172,86
6/9/2020,ID-SA,Sulawesi Utara,17,0,0,17,527,54,73,400
6/9/2020,ID-SB,Sumatera Barat,19,2,10,7,645,29,365,251
6/9/2020,ID-SS,Sumatera Selatan,30,1,11,18,1183,44,402,737
6/9/2020,ID-SU,Sumatera Utara,12,4,0,8,617,52,189,376
6/10/2020,ID-AC,Aceh,2,0,0,2,22,1,18,3
6/10/2020,ID-BA,Bali,32,0,1,31,636,4,246,386
6/10/2020,ID-BT,Banten,33,0,46,-13,1051,79,783,189
6/10/2020,ID-BE,Bengkulu,0,0,1,-1,92,4,48,40
6/10/2020,ID-JK,DKI Jakarta,166,2,141,23,8319,513,3411,4395
6/10/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,1,0,249,8,196,45
6/10/2020,ID-GO,Gorontalo,6,0,2,4,146,7,76,63
6/10/2020,IDN,Indonesia,1241,36,715,490,34316,1959,12129,20228
6/10/2020,ID-JA,Jambi,2,0,0,2,105,0,27,78
6/10/2020,ID-JB,Jawa Barat,49,0,44,5,2811,166,1118,1527
6/10/2020,ID-JT,Jawa Tengah,175,4,128,43,2579,157,1034,1388
6/10/2020,ID-JI,Jawa Timur,275,29,203,43,6692,777,3884,2031
6/10/2020,ID-KB,Kalimantan Barat,11,0,20,-9,245,4,140,101
6/10/2020,ID-KS,Kalimantan Selatan,127,4,10,113,1562,111,129,1322
6/10/2020,ID-KT,Kalimantan Tengah,15,1,11,3,537,29,213,295
6/10/2020,ID-KI,Kalimantan Timur,11,0,5,6,362,3,223,136
6/10/2020,ID-KU,Kalimantan Utara,0,0,3,-3,170,2,133,35
6/10/2020,ID-BB,Kepulauan Bangka Belitung,2,0,1,1,124,1,44,79
6/10/2020,ID-KR,Kepulauan Riau,0,0,5,-5,227,16,131,80
6/10/2020,ID-LA,Lampung,2,0,1,1,150,12,109,29
6/10/2020,ID-MA,Maluku,13,0,0,13,328,8,89,231
6/10/2020,ID-MU,Maluku Utara,13,0,4,9,227,17,39,171
6/10/2020,ID-NB,Nusa Tenggara Barat,27,3,78,-54,857,28,402,427
6/10/2020,ID-NT,Nusa Tenggara Timur,2,0,7,-5,105,1,38,66
6/10/2020,ID-PA,Papua,28,0,0,28,1122,8,80,1034
6/10/2020,ID-PB,Papua Barat,8,0,9,-1,191,2,84,105
6/10/2020,ID-RI,Riau,0,0,0,0,123,6,111,6
6/10/2020,ID-SR,Sulawesi Barat,1,0,0,1,95,2,63,30
6/10/2020,ID-SN,Sulawesi Selatan,182,1,53,128,2361,94,757,1510
6/10/2020,ID-ST,Sulawesi Tengah,0,0,1,-1,159,4,95,60
6/10/2020,ID-SG,Sulawesi Tenggara,3,0,2,1,266,5,174,87
6/10/2020,ID-SA,Sulawesi Utara,18,0,7,11,545,54,80,411
6/10/2020,ID-SB,Sumatera Barat,14,0,28,-14,659,29,393,237
6/10/2020,ID-SS,Sumatera Selatan,40,3,48,-11,1223,47,450,726
6/10/2020,ID-SU,Sumatera Utara,18,1,4,13,635,53,193,389
6/11/2020,ID-AC,Aceh,0,0,0,0,22,1,18,3
6/11/2020,ID-BA,Bali,19,0,7,12,655,4,253,398
6/11/2020,ID-BT,Banten,25,0,25,0,1076,79,808,189
6/11/2020,ID-BE,Bengkulu,0,0,1,-1,92,4,49,39
6/11/2020,ID-JK,DKI Jakarta,131,1,147,-17,8450,514,3558,4378
6/11/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,5,-3,251,8,201,42
6/11/2020,ID-GO,Gorontalo,3,0,10,-7,149,7,86,56
6/11/2020,IDN,Indonesia,979,41,507,431,35295,2000,12636,20659
6/11/2020,ID-JA,Jambi,0,0,0,0,105,0,27,78
6/11/2020,ID-JB,Jawa Barat,36,0,28,8,2847,166,1146,1535
6/11/2020,ID-JT,Jawa Tengah,63,4,17,42,2642,161,1051,1430
6/11/2020,ID-JI,Jawa Timur,251,32,88,131,6943,809,3972,2162
6/11/2020,ID-KB,Kalimantan Barat,0,0,7,-7,245,4,147,94
6/11/2020,ID-KS,Kalimantan Selatan,70,4,36,30,1632,115,165,1352
6/11/2020,ID-KT,Kalimantan Tengah,15,0,0,15,552,29,213,310
6/11/2020,ID-KI,Kalimantan Timur,3,0,7,-4,365,3,230,132
6/11/2020,ID-KU,Kalimantan Utara,0,0,2,-2,170,2,135,33
6/11/2020,ID-BB,Kepulauan Bangka Belitung,3,0,3,0,127,1,47,79
6/11/2020,ID-KR,Kepulauan Riau,10,0,0,10,237,16,131,90
6/11/2020,ID-LA,Lampung,2,0,0,2,152,12,109,31
6/11/2020,ID-MA,Maluku,0,0,0,0,328,8,89,231
6/11/2020,ID-MU,Maluku Utara,35,5,2,28,262,22,41,199
6/11/2020,ID-NB,Nusa Tenggara Barat,11,3,44,-36,868,31,446,391
6/11/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,105,1,38,66
6/11/2020,ID-PA,Papua,19,0,0,19,1141,8,80,1053
6/11/2020,ID-PB,Papua Barat,4,0,1,3,195,2,85,108
6/11/2020,ID-RI,Riau,0,0,1,-1,123,6,112,5
6/11/2020,ID-SR,Sulawesi Barat,1,0,3,-2,96,2,66,28
6/11/2020,ID-SN,Sulawesi Selatan,130,0,0,130,2491,94,757,1640
6/11/2020,ID-ST,Sulawesi Tengah,0,0,1,-1,159,4,96,59
6/11/2020,ID-SG,Sulawesi Tenggara,6,0,4,2,272,5,178,89
6/11/2020,ID-SA,Sulawesi Utara,34,4,18,12,579,58,98,423
6/11/2020,ID-SB,Sumatera Barat,2,0,3,-1,661,29,396,236
6/11/2020,ID-SS,Sumatera Selatan,39,0,63,-24,1262,47,513,702
6/11/2020,ID-SU,Sumatera Utara,45,3,12,30,680,56,205,419
6/12/2020,ID-AC,Aceh,0,0,0,0,22,1,18,3
6/12/2020,ID-BA,Bali,36,0,9,27,691,4,262,425
6/12/2020,ID-BT,Banten,35,0,12,23,1111,79,820,212
6/12/2020,ID-BE,Bengkulu,3,1,1,1,95,5,50,40
6/12/2020,ID-JK,DKI Jakarta,92,4,118,-30,8542,518,3676,4348
6/12/2020,ID-YO,Daerah Istimewa Yogyakarta,10,0,5,5,261,8,206,47
6/12/2020,ID-GO,Gorontalo,33,0,1,32,182,7,87,88
6/12/2020,IDN,Indonesia,1111,48,577,486,36406,2048,13213,21145
6/12/2020,ID-JA,Jambi,1,0,0,1,106,0,27,79
6/12/2020,ID-JB,Jawa Barat,20,0,53,-33,2867,166,1199,1502
6/12/2020,ID-JT,Jawa Tengah,59,1,50,8,2701,162,1101,1438
6/12/2020,ID-JI,Jawa Timur,245,29,185,31,7188,838,4157,2193
6/12/2020,ID-KB,Kalimantan Barat,22,0,1,21,267,4,148,115
6/12/2020,ID-KS,Kalimantan Selatan,60,3,15,42,1692,118,180,1394
6/12/2020,ID-KT,Kalimantan Tengah,13,0,4,9,565,29,217,319
6/12/2020,ID-KI,Kalimantan Timur,8,1,11,-4,373,4,241,128
6/12/2020,ID-KU,Kalimantan Utara,0,0,0,0,170,2,135,33
6/12/2020,ID-BB,Kepulauan Bangka Belitung,6,0,8,-2,133,1,55,77
6/12/2020,ID-KR,Kepulauan Riau,0,0,10,-10,237,16,141,80
6/12/2020,ID-LA,Lampung,1,0,2,-1,153,12,111,30
6/12/2020,ID-MA,Maluku,58,2,15,41,386,10,104,272
6/12/2020,ID-MU,Maluku Utara,22,0,1,21,284,22,42,220
6/12/2020,ID-NB,Nusa Tenggara Barat,23,0,72,-49,891,31,518,342
6/12/2020,ID-NT,Nusa Tenggara Timur,1,0,5,-4,106,1,43,62
6/12/2020,ID-PA,Papua,31,0,0,31,1172,8,80,1084
6/12/2020,ID-PB,Papua Barat,5,0,1,4,200,2,86,112
6/12/2020,ID-RI,Riau,0,0,1,-1,123,6,113,4
6/12/2020,ID-SR,Sulawesi Barat,1,0,0,1,97,2,66,29
6/12/2020,ID-SN,Sulawesi Selatan,61,12,73,-24,2552,106,830,1616
6/12/2020,ID-ST,Sulawesi Tengah,0,0,0,0,159,4,96,59
6/12/2020,ID-SG,Sulawesi Tenggara,5,0,2,3,277,5,180,92
6/12/2020,ID-SA,Sulawesi Utara,56,0,0,56,635,58,98,479
6/12/2020,ID-SB,Sumatera Barat,10,0,15,-5,671,29,411,231
6/12/2020,ID-SS,Sumatera Selatan,34,5,31,-2,1296,52,544,700
6/12/2020,ID-SU,Sumatera Utara,83,1,0,82,763,57,205,501
6/13/2020,ID-AC,Aceh,0,0,1,-1,22,1,19,2
6/13/2020,ID-BA,Bali,28,1,7,20,719,5,269,445
6/13/2020,ID-BT,Banten,74,1,2,71,1185,80,822,283
6/13/2020,ID-BE,Bengkulu,3,1,9,-7,98,6,59,33
6/13/2020,ID-JK,DKI Jakarta,121,8,58,55,8663,526,3734,4403
6/13/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,6,-4,263,8,212,43
6/13/2020,ID-GO,Gorontalo,4,1,0,3,186,8,87,91
6/13/2020,IDN,Indonesia,1014,43,563,408,37420,2091,13776,21553
6/13/2020,ID-JA,Jambi,2,0,10,-8,108,0,37,71
6/13/2020,ID-JB,Jawa Barat,23,1,47,-25,2890,167,1246,1477
6/13/2020,ID-JT,Jawa Tengah,101,3,37,61,2802,165,1138,1499
6/13/2020,ID-JI,Jawa Timur,218,23,93,102,7406,861,4250,2295
6/13/2020,ID-KB,Kalimantan Barat,0,0,4,-4,267,4,152,111
6/13/2020,ID-KS,Kalimantan Selatan,123,6,22,95,1815,124,202,1489
6/13/2020,ID-KT,Kalimantan Tengah,21,1,1,19,586,30,218,338
6/13/2020,ID-KI,Kalimantan Timur,3,0,10,-7,376,4,251,121
6/13/2020,ID-KU,Kalimantan Utara,0,0,2,-2,170,2,137,31
6/13/2020,ID-BB,Kepulauan Bangka Belitung,4,0,9,-5,137,1,64,72
6/13/2020,ID-KR,Kepulauan Riau,1,0,6,-5,238,16,147,75
6/13/2020,ID-LA,Lampung,12,1,3,8,165,13,114,38
6/13/2020,ID-MA,Maluku,13,0,1,12,399,10,105,284
6/13/2020,ID-MU,Maluku Utara,17,0,0,17,301,22,42,237
6/13/2020,ID-NB,Nusa Tenggara Barat,13,2,20,-9,904,33,538,333
6/13/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,106,1,43,62
6/13/2020,ID-PA,Papua,42,0,0,42,1214,8,80,1126
6/13/2020,ID-PB,Papua Barat,5,1,0,4,205,3,86,116
6/13/2020,ID-RI,Riau,5,0,0,5,128,6,113,9
6/13/2020,ID-SR,Sulawesi Barat,0,0,4,-4,97,2,70,25
6/13/2020,ID-SN,Sulawesi Selatan,126,0,36,90,2678,106,866,1706
6/13/2020,ID-ST,Sulawesi Tengah,9,0,1,8,168,4,97,67
6/13/2020,ID-SG,Sulawesi Tenggara,2,0,10,-8,279,5,190,84
6/13/2020,ID-SA,Sulawesi Utara,16,6,1,9,651,64,99,488
6/13/2020,ID-SB,Sumatera Barat,3,0,4,-1,674,29,415,230
6/13/2020,ID-SS,Sumatera Selatan,23,2,14,7,1319,54,558,707
6/13/2020,ID-SU,Sumatera Utara,98,2,0,96,861,59,205,597
6/14/2020,ID-AC,Aceh,5,0,0,5,27,1,19,7
6/14/2020,ID-BA,Bali,18,0,8,10,737,5,277,455
6/14/2020,ID-BT,Banten,9,0,8,1,1194,80,830,284
6/14/2020,ID-BE,Bengkulu,3,0,0,3,101,6,59,36
6/14/2020,ID-JK,DKI Jakarta,118,9,246,-137,8781,535,3980,4266
6/14/2020,ID-YO,Daerah Istimewa Yogyakarta,5,0,1,4,268,8,213,47
6/14/2020,ID-GO,Gorontalo,0,0,8,-8,186,8,95,83
6/14/2020,IDN,Indonesia,857,43,755,59,38277,2134,14531,21612
6/14/2020,ID-JA,Jambi,0,0,0,0,108,0,37,71
6/14/2020,ID-JB,Jawa Barat,22,0,10,12,2912,167,1256,1489
6/14/2020,ID-JT,Jawa Tengah,128,7,27,94,2930,172,1165,1593
6/14/2020,ID-JI,Jawa Timur,194,22,63,109,7600,883,4313,2404
6/14/2020,ID-KB,Kalimantan Barat,1,0,9,-8,268,4,161,103
6/14/2020,ID-KS,Kalimantan Selatan,70,6,29,35,1885,130,231,1524
6/14/2020,ID-KT,Kalimantan Tengah,0,3,17,-20,586,33,235,318
6/14/2020,ID-KI,Kalimantan Timur,2,0,12,-10,378,4,263,111
6/14/2020,ID-KU,Kalimantan Utara,0,0,0,0,170,2,137,31
6/14/2020,ID-BB,Kepulauan Bangka Belitung,8,1,0,7,145,2,64,79
6/14/2020,ID-KR,Kepulauan Riau,0,0,13,-13,238,16,160,62
6/14/2020,ID-LA,Lampung,1,0,1,0,166,13,115,38
6/14/2020,ID-MA,Maluku,21,0,4,17,420,10,109,301
6/14/2020,ID-MU,Maluku Utara,8,0,8,0,309,22,50,237
6/14/2020,ID-NB,Nusa Tenggara Barat,11,0,36,-25,915,33,574,308
6/14/2020,ID-NT,Nusa Tenggara Timur,2,0,0,2,108,1,43,64
6/14/2020,ID-PA,Papua,12,0,50,-38,1226,8,130,1088
6/14/2020,ID-PB,Papua Barat,3,0,1,2,208,3,87,118
6/14/2020,ID-RI,Riau,0,0,0,0,128,6,113,9
6/14/2020,ID-SR,Sulawesi Barat,1,0,1,0,98,2,71,25
6/14/2020,ID-SN,Sulawesi Selatan,137,3,36,98,2815,109,902,1804
6/14/2020,ID-ST,Sulawesi Tengah,2,0,18,-16,170,4,115,51
6/14/2020,ID-SG,Sulawesi Tenggara,4,0,7,-3,283,5,197,81
6/14/2020,ID-SA,Sulawesi Utara,7,0,2,5,658,64,101,493
6/14/2020,ID-SB,Sumatera Barat,7,1,12,-6,681,30,427,224
6/14/2020,ID-SS,Sumatera Selatan,69,0,61,8,1388,54,619,715
6/14/2020,ID-SU,Sumatera Utara,8,0,7,1,869,59,212,598
6/15/2020,ID-AC,Aceh,0,0,0,0,27,1,19,7
6/15/2020,ID-BA,Bali,19,0,27,-8,756,5,304,447
6/15/2020,ID-BT,Banten,4,0,25,-21,1198,80,855,263
6/15/2020,ID-BE,Bengkulu,0,0,4,-4,101,6,63,32
6/15/2020,ID-JK,DKI Jakarta,141,2,111,28,8922,537,4091,4294
6/15/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,2,1,271,8,215,48
6/15/2020,ID-GO,Gorontalo,23,0,1,22,209,8,96,105
6/15/2020,IDN,Indonesia,1017,64,592,361,39294,2198,15123,21973
6/15/2020,ID-JA,Jambi,0,0,0,0,108,0,37,71
6/15/2020,ID-JB,Jawa Barat,41,1,13,27,2953,168,1269,1516
6/15/2020,ID-JT,Jawa Tengah,149,21,49,79,3079,193,1214,1672
6/15/2020,ID-JI,Jawa Timur,312,30,95,187,7912,913,4408,2591
6/15/2020,ID-KB,Kalimantan Barat,0,0,7,-7,268,4,168,96
6/15/2020,ID-KS,Kalimantan Selatan,66,4,16,46,1951,134,247,1570
6/15/2020,ID-KT,Kalimantan Tengah,45,4,2,39,631,37,237,357
6/15/2020,ID-KI,Kalimantan Timur,4,0,1,3,382,4,264,114
6/15/2020,ID-KU,Kalimantan Utara,0,0,0,0,170,2,137,31
6/15/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,145,2,64,79
6/15/2020,ID-KR,Kepulauan Riau,15,0,3,12,253,16,163,74
6/15/2020,ID-LA,Lampung,0,0,0,0,166,13,115,38
6/15/2020,ID-MA,Maluku,32,1,0,31,452,11,109,332
6/15/2020,ID-MU,Maluku Utara,2,0,0,2,311,22,50,239
6/15/2020,ID-NB,Nusa Tenggara Barat,22,2,31,-11,937,35,605,297
6/15/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,108,1,43,64
6/15/2020,ID-PA,Papua,0,0,63,-63,1226,8,193,1025
6/15/2020,ID-PB,Papua Barat,1,0,0,1,209,3,87,119
6/15/2020,ID-RI,Riau,1,1,2,-2,129,7,115,7
6/15/2020,ID-SR,Sulawesi Barat,0,0,0,0,98,2,71,25
6/15/2020,ID-SN,Sulawesi Selatan,103,8,142,-47,2918,117,1044,1757
6/15/2020,ID-ST,Sulawesi Tengah,1,0,6,-5,171,4,121,46
6/15/2020,ID-SG,Sulawesi Tenggara,3,0,2,1,286,5,199,82
6/15/2020,ID-SA,Sulawesi Utara,17,0,7,10,675,64,108,503
6/15/2020,ID-SB,Sumatera Barat,0,0,0,0,681,30,427,224
6/15/2020,ID-SS,Sumatera Selatan,49,2,31,16,1437,56,650,731
6/15/2020,ID-SU,Sumatera Utara,63,5,4,54,932,64,216,652
6/16/2020,ID-AC,Aceh,0,0,1,-1,27,1,20,6
6/16/2020,ID-BA,Bali,22,0,8,14,778,5,312,461
6/16/2020,ID-BT,Banten,37,0,9,28,1235,80,864,291
6/16/2020,ID-BE,Bengkulu,3,0,1,2,104,6,64,34
6/16/2020,ID-JK,DKI Jakarta,97,0,132,-35,9019,537,4223,4259
6/16/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,4,-3,272,8,219,45
6/16/2020,ID-GO,Gorontalo,6,0,2,4,215,8,98,109
6/16/2020,IDN,Indonesia,1106,33,580,493,40400,2231,15703,22466
6/16/2020,ID-JA,Jambi,0,0,8,-8,108,0,45,63
6/16/2020,ID-JB,Jawa Barat,25,0,30,-5,2978,168,1299,1511
6/16/2020,ID-JT,Jawa Tengah,83,6,23,54,3162,199,1237,1726
6/16/2020,ID-JI,Jawa Timur,204,22,59,123,8116,935,4467,2714
6/16/2020,ID-KB,Kalimantan Barat,2,0,1,1,270,4,169,97
6/16/2020,ID-KS,Kalimantan Selatan,169,6,6,157,2120,140,253,1727
6/16/2020,ID-KT,Kalimantan Tengah,26,0,10,16,657,37,247,373
6/16/2020,ID-KI,Kalimantan Timur,10,0,13,-3,392,4,277,111
6/16/2020,ID-KU,Kalimantan Utara,1,0,8,-7,171,2,145,24
6/16/2020,ID-BB,Kepulauan Bangka Belitung,1,0,5,-4,146,2,69,75
6/16/2020,ID-KR,Kepulauan Riau,0,0,2,-2,253,16,165,72
6/16/2020,ID-LA,Lampung,0,0,2,-2,166,13,117,36
6/16/2020,ID-MA,Maluku,44,2,2,40,496,13,111,372
6/16/2020,ID-MU,Maluku Utara,3,0,0,3,314,22,50,242
6/16/2020,ID-NB,Nusa Tenggara Barat,20,0,15,5,957,35,620,302
6/16/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,108,1,43,64
6/16/2020,ID-PA,Papua,29,0,103,-74,1255,8,296,951
6/16/2020,ID-PB,Papua Barat,3,0,7,-4,212,3,94,115
6/16/2020,ID-RI,Riau,0,0,1,-1,129,7,116,6
6/16/2020,ID-SR,Sulawesi Barat,0,0,0,0,98,2,71,25
6/16/2020,ID-SN,Sulawesi Selatan,167,0,43,124,3085,117,1087,1881
6/16/2020,ID-ST,Sulawesi Tengah,1,0,4,-3,172,4,125,43
6/16/2020,ID-SG,Sulawesi Tenggara,5,0,4,1,291,5,203,83
6/16/2020,ID-SA,Sulawesi Utara,26,6,7,13,701,70,115,516
6/16/2020,ID-SB,Sumatera Barat,6,0,36,-30,687,30,463,194
6/16/2020,ID-SS,Sumatera Selatan,50,4,21,25,1487,60,671,756
6/16/2020,ID-SU,Sumatera Utara,25,2,6,17,957,66,222,669
6/17/2020,ID-AC,Aceh,10,1,0,9,37,2,20,15
6/17/2020,ID-BA,Bali,47,0,20,27,825,5,332,488
6/17/2020,ID-BT,Banten,31,0,25,6,1266,80,889,297
6/17/2020,ID-BE,Bengkulu,1,0,2,-1,105,6,66,33
6/17/2020,ID-JK,DKI Jakarta,122,5,115,2,9141,542,4338,4261
6/17/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,2,1,275,8,221,46
6/17/2020,ID-GO,Gorontalo,0,0,32,-32,215,8,130,77
6/17/2020,IDN,Indonesia,1031,45,540,446,41431,2276,16243,22912
6/17/2020,ID-JA,Jambi,1,0,0,1,109,0,45,64
6/17/2020,ID-JB,Jawa Barat,39,7,33,-1,3017,175,1332,1510
6/17/2020,ID-JT,Jawa Tengah,144,8,79,57,3306,207,1316,1783
6/17/2020,ID-JI,Jawa Timur,210,27,239,-56,8326,962,4706,2658
6/17/2020,ID-KB,Kalimantan Barat,12,0,0,12,282,4,169,109
6/17/2020,ID-KS,Kalimantan Selatan,87,9,79,-1,2207,149,332,1726
6/17/2020,ID-KT,Kalimantan Tengah,45,1,1,43,702,38,248,416
6/17/2020,ID-KI,Kalimantan Timur,5,0,17,-12,397,4,294,99
6/17/2020,ID-KU,Kalimantan Utara,0,0,0,0,171,2,145,24
6/17/2020,ID-BB,Kepulauan Bangka Belitung,2,0,27,-25,148,2,96,50
6/17/2020,ID-KR,Kepulauan Riau,9,0,10,-1,262,16,175,71
6/17/2020,ID-LA,Lampung,3,0,1,2,169,13,118,38
6/17/2020,ID-MA,Maluku,24,0,2,22,520,13,113,394
6/17/2020,ID-MU,Maluku Utara,7,0,0,7,321,22,50,249
6/17/2020,ID-NB,Nusa Tenggara Barat,21,6,30,-15,978,41,650,287
6/17/2020,ID-NT,Nusa Tenggara Timur,0,0,2,-2,108,1,45,62
6/17/2020,ID-PA,Papua,29,0,3,26,1284,8,299,977
6/17/2020,ID-PB,Papua Barat,2,0,2,0,214,3,96,115
6/17/2020,ID-RI,Riau,2,1,1,0,131,8,117,6
6/17/2020,ID-SR,Sulawesi Barat,1,0,5,-4,99,2,76,21
6/17/2020,ID-SN,Sulawesi Selatan,89,0,16,73,3174,117,1103,1954
6/17/2020,ID-ST,Sulawesi Tengah,0,0,4,-4,172,4,129,39
6/17/2020,ID-SG,Sulawesi Tenggara,1,0,0,1,292,5,203,84
6/17/2020,ID-SA,Sulawesi Utara,35,0,7,28,736,70,122,544
6/17/2020,ID-SB,Sumatera Barat,4,0,6,-2,691,30,469,192
6/17/2020,ID-SS,Sumatera Selatan,53,3,11,39,1540,63,682,795
6/17/2020,ID-SU,Sumatera Utara,13,0,5,8,970,66,227,677
6/18/2020,ID-AC,Aceh,1,0,0,1,38,2,20,16
6/18/2020,ID-BA,Bali,65,0,3,62,890,5,335,550
6/18/2020,ID-BT,Banten,17,0,16,1,1283,80,905,298
6/18/2020,ID-BE,Bengkulu,0,2,0,-2,105,8,66,31
6/18/2020,ID-JK,DKI Jakarta,171,30,130,11,9312,572,4468,4272
6/18/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,7,-7,275,8,228,39
6/18/2020,ID-GO,Gorontalo,0,0,0,0,215,8,130,77
6/18/2020,IDN,Indonesia,1331,63,555,713,42762,2339,16798,23625
6/18/2020,ID-JA,Jambi,0,0,0,0,109,0,45,64
6/18/2020,ID-JB,Jawa Barat,55,0,16,39,3072,175,1348,1549
6/18/2020,ID-JT,Jawa Tengah,83,14,39,30,3389,221,1355,1813
6/18/2020,ID-JI,Jawa Timur,319,23,269,27,8645,985,4975,2685
6/18/2020,ID-KB,Kalimantan Barat,0,0,6,-6,282,4,175,103
6/18/2020,ID-KS,Kalimantan Selatan,118,2,14,102,2325,151,346,1828
6/18/2020,ID-KT,Kalimantan Tengah,36,6,39,-9,738,44,287,407
6/18/2020,ID-KI,Kalimantan Timur,8,0,19,-11,405,4,313,88
6/18/2020,ID-KU,Kalimantan Utara,0,0,2,-2,171,2,147,22
6/18/2020,ID-BB,Kepulauan Bangka Belitung,0,0,6,-6,148,2,102,44
6/18/2020,ID-KR,Kepulauan Riau,1,0,0,1,263,16,175,72
6/18/2020,ID-LA,Lampung,2,0,3,-1,171,13,121,37
6/18/2020,ID-MA,Maluku,14,0,0,14,534,13,113,408
6/18/2020,ID-MU,Maluku Utara,21,0,1,20,342,22,51,269
6/18/2020,ID-NB,Nusa Tenggara Barat,30,2,20,8,1008,43,670,295
6/18/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,108,1,45,62
6/18/2020,ID-PA,Papua,38,0,0,38,1322,8,299,1015
6/18/2020,ID-PB,Papua Barat,5,0,22,-17,219,3,118,98
6/18/2020,ID-RI,Riau,6,0,1,5,137,8,118,11
6/18/2020,ID-SR,Sulawesi Barat,5,0,0,5,104,2,76,26
6/18/2020,ID-SN,Sulawesi Selatan,165,0,23,142,3339,117,1126,2096
6/18/2020,ID-ST,Sulawesi Tengah,0,0,1,-1,172,4,130,38
6/18/2020,ID-SG,Sulawesi Tenggara,34,0,0,34,326,5,203,118
6/18/2020,ID-SA,Sulawesi Utara,25,3,7,15,761,73,129,559
6/18/2020,ID-SB,Sumatera Barat,5,0,17,-12,696,30,486,180
6/18/2020,ID-SS,Sumatera Selatan,56,2,26,28,1596,65,708,823
6/18/2020,ID-SU,Sumatera Utara,23,0,7,16,993,66,234,693
6/19/2020,ID-AC,Aceh,0,0,0,0,38,2,20,16
6/19/2020,ID-BA,Bali,81,0,11,70,971,5,346,620
6/19/2020,ID-BT,Banten,5,0,24,-19,1288,80,929,279
6/19/2020,ID-BE,Bengkulu,2,0,3,-1,107,8,69,30
6/19/2020,ID-JK,DKI Jakarta,133,1,126,6,9445,573,4594,4278
6/19/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,4,-3,276,8,232,36
6/19/2020,ID-GO,Gorontalo,6,0,0,6,221,8,130,83
6/19/2020,IDN,Indonesia,1041,34,551,456,43803,2373,17349,24081
6/19/2020,ID-JA,Jambi,3,0,1,2,112,0,46,66
6/19/2020,ID-JB,Jawa Barat,64,0,38,26,3136,175,1386,1575
6/19/2020,ID-JT,Jawa Tengah,120,14,37,69,3509,235,1392,1882
6/19/2020,ID-JI,Jawa Timur,196,22,115,59,8841,1007,5090,2744
6/19/2020,ID-KB,Kalimantan Barat,14,0,13,1,296,4,188,104
6/19/2020,ID-KS,Kalimantan Selatan,66,3,14,49,2391,154,360,1877
6/19/2020,ID-KT,Kalimantan Tengah,0,0,0,0,738,44,287,407
6/19/2020,ID-KI,Kalimantan Timur,12,0,3,9,417,4,316,97
6/19/2020,ID-KU,Kalimantan Utara,2,0,2,0,173,2,149,22
6/19/2020,ID-BB,Kepulauan Bangka Belitung,0,0,6,-6,148,2,108,38
6/19/2020,ID-KR,Kepulauan Riau,2,0,10,-8,265,16,185,64
6/19/2020,ID-LA,Lampung,1,0,2,-1,172,13,123,36
6/19/2020,ID-MA,Maluku,10,0,23,-13,544,13,136,395
6/19/2020,ID-MU,Maluku Utara,40,0,2,38,382,22,53,307
6/19/2020,ID-NB,Nusa Tenggara Barat,14,0,19,-5,1022,43,689,290
6/19/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,108,1,45,62
6/19/2020,ID-PA,Papua,18,0,0,18,1340,8,299,1033
6/19/2020,ID-PB,Papua Barat,3,0,8,-5,222,3,126,93
6/19/2020,ID-RI,Riau,8,0,0,8,145,8,118,19
6/19/2020,ID-SR,Sulawesi Barat,0,0,1,-1,104,2,77,25
6/19/2020,ID-SN,Sulawesi Selatan,207,0,44,163,3546,117,1170,2259
6/19/2020,ID-ST,Sulawesi Tengah,1,0,0,1,173,4,130,39
6/19/2020,ID-SG,Sulawesi Tenggara,3,0,1,2,329,5,204,120
6/19/2020,ID-SA,Sulawesi Utara,23,1,8,14,784,74,137,573
